name,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Indegree,Outdegree,NeighborhoodConnectivity
5306,3.708169068,0.153938784,0,4,9,9.923076923
5300,0,0,0,2,0,16
5301,2.36428224,0.140177738,0,3,9,9
2733,0,0.148733353,0.011111111,0,10,10.7
2735,0,0,0,2,0,12.5
2738,1.868426821,0.140136455,0,6,8,11.07142857
5309,0,0,0,2,0,16
5310,1.272966773,0.12705453,0,6,10,10.1875
5312,2.279434698,0.156130373,0,3,9,19.16666667
5315,0,0,0,3,0,14.33333333
5316,0,0,0,9,0,11.33333333
5317,0,0,0,1,0,14
5318,0.091977384,1,0,1,1,8.5
5319,1.615197109,0.122486629,0,3,1,14
5320,3.128948389,0.157639004,0.005494505,4,10,29.5
5321,0,0,0,1,0,14
5313,0,0,0,2,0,13.5
5314,0,0,0,1,0,13
3239,0,0,0,4,0,11
5322,0.940002385,0.143208266,0,1,5,11.83333333
2755,0,0,0,4,0,12.5
2756,0,0,0,1,0,13
2757,0,0,0,1,0,13
5431,3.657606398,0.145730182,0.003676471,7,10,9.529411765
5432,1.934585967,0.133788407,0.007575758,2,10,9.083333333
5434,0,0,0,1,0,30
5435,0,0,0.083333333,4,0,26.5
5323,0,0,0,3,0,16
5324,0.070129762,0.666666667,0,1,1,15
5325,0,0,0,1,0,21
2760,0.722510744,0.154731365,0,1,10,7.727272727
2764,0,0,0,1,0,11
2770,0,0,0,1,0,18
2771,0,0,0,1,0,18
2772,0.351769984,0.131897069,0,1,1,17
2775,0,0,0,1,0,18
5347,0,0,0.083333333,4,0,19
2776,0.001437351,1,0,3,1,10.5
2777,0.704171984,0.133788407,0,3,10,9
2782,0,0,0,2,0,12.5
2783,0,0,0,1,0,13
2784,0,0,0,5,0,13
5326,0,0,0,5,0,13.6
5327,0,0,0,1,0,14
5328,0.015454977,1,0.066666667,4,2,11.16666667
5329,0,0,0,3,0,17
5330,0,0,0,1,0,19
5331,0,0,0,6,0,12.83333333
5350,0,0,0,1,0,11
2795,0.662848972,0.148319393,0.009090909,1,10,8.545454545
2798,0.065558891,0.129703945,0,1,1,13
2799,0,0,0,2,0,11.5
2800,0.231822363,0.159185949,0,1,10,12.18181818
2950,0,0,0,8,0,13.125
5332,0,0,0,2,0,15.5
5333,0,0,0,2,0,16
5334,0.194565103,0.444444444,0,1,1,11
5335,4.593481441,0.161774705,0,4,10,14
5342,2.809118211,0.164793935,0,2,10,13.83333333
5343,0.067485824,1,0,2,5,8.428571429
5337,0,0,0,4,0,13.75
5338,0,0,0,2,0,14
2924,0,0,0,7,0,12
5339,0,0,0,4,0,17.25
2806,2.90907195,0.156896868,0,5,9,10.07142857
2807,1.771346274,0.161484945,0.009090909,1,10,10.63636364
2808,1.331648751,0.156019455,0.007575758,3,9,40.91666667
2809,0,0,0,1,0,14
5356,0,0,0,14,0,11.14285714
5357,0,0,0,1,0,11
5340,0,0,0,4,0,12.75
2811,0,0.13845383,0,0,1,15
6297,0,0,0,5,0,12.8
7067,4.512057723,0.158769881,0.005494505,4,10,11.64285714
7234,1.734585818,0.136107933,0,2,10,7.5
5344,0,0,0,4,0,10.25
5345,0,0,0.166666667,3,0,24.33333333
5346,0.641205539,0.159797757,0.045454545,2,10,56.16666667
2815,0.312108282,0.156816434,0,1,10,46.90909091
2816,0,0,0,3,0,13
2982,7.195516006,0.145665743,0.002631579,10,10,12.1
5348,2.585704949,0.144145812,0,5,5,15.6
5349,6.107454733,0.146197832,0.004761905,5,10,11.93333333
2818,2.75E-04,1,0,1,1,10.5
2819,0,0.142707205,0,0,10,10.3
2821,3.646087442,0.154692241,0.006410256,3,10,8.153846154
8779,0,0,0,1,0,13
8780,0,0,0,1,0,13
8781,2.713066336,0.166110702,0.009090909,1,10,47.09090909
8782,0,0,0,1,0,13
5352,0,0,0,5,0,11.6
5353,0,0,0.5,2,0,15
5354,0.128284705,0.124828752,0.166666667,2,1,19.66666667
5355,0,0,0,1,0,21
2824,0,1,0,0,1,3
2825,1.030306078,0.139604251,0,2,9,7
2828,0,0,0,1,0,11
2829,0,0,0,1,0,11
2832,0,0.147518683,0,0,10,11.6
2835,0,0,0,1,0,10
2836,0.300998169,0.132151453,0.05,3,2,12.8
5358,2.9889529,0.166605069,0.015151515,2,10,62.33333333
5359,0,0,0,3,0,13.33333333
5360,0,0,0,2,0,13
5361,0,0,0,1,0,14
2839,0,0,0,1,0,13
2840,0.002354148,1,0,1,1,10
2841,0,0,0,1,0,13
2842,0,0,0,1,0,13
2843,0.182380885,1,0,1,5,6.166666667
2844,3.879826792,0.149304466,0,9,10,11.63157895
2847,0,0,0,1,0,19
2850,0,0,0,4,0,13
2851,4.103878545,0.157627399,0,4,10,13.42857143
2852,0,0,0,6,0,12.5
7289,0,0,0,4,0,14.5
8053,0,0,0,1,0,20
5362,0,0,0,2,0,17
5363,3.71205935,0.157813277,0.011029412,7,10,17.29411765
5380,0,0,0,1,0,14
5381,0,0,0,1,0,14
5364,0,0,0,1,0,12
5365,1.60309688,0.144696163,0,4,8,11.83333333
5366,0.387337507,0.118780163,0,3,1,23.25
5367,1.154707816,0.154093878,0.007575758,2,10,17.25
5368,0,0,0,2,0,12.5
5369,0,0,0,3,0,12
5370,0,0,0,3,0,15.33333333
5371,0,0,0,1,0,14
5372,1.74988213,0.160938762,0,3,10,36.46153846
5373,0,0,0,1,0,14
5374,0,0,0,2,0,13
2858,0,0.151041207,0,0,10,15
5378,1.087781732,0.139333995,0,4,10,8.571428571
5379,0,0,0,1,0,15
2864,0,0,0,1,0,14
2866,0,0,0,1,0,14
5390,0,0,0,9,0,16.11111111
5391,3.903886309,0.150260522,0,7,10,13.11764706
5392,0,0,0,1,0,18
5382,0,0,0,2,0,16
5383,4.385857583,0.154750935,0,4,10,11.35714286
5384,0,0,0,4,0,22.5
2867,1.992687354,0.155168666,0,2,10,11
2868,1.28530184,0.161521489,0.037878788,2,10,57.66666667
2872,0,0,0,1,0,12
2912,0,0,0,4,0,13.75
5389,0,0,0,3,0,14.33333333
5385,0,0,0,3,0,15
5386,0,0,0,2,0,15
5387,0,0,0,4,0,13
2881,0.498453518,0.857142857,0,4,10,8.571428571
2882,0,0,0,1,0,14
2884,0,0,0,4,0,12.75
2886,0,0.150110375,0,0,10,10.8
2889,1.968958641,0.159920087,0,5,10,33.53333333
2890,0,0,0,1,0,10
2891,0,0,0,1,0,10
3062,2.954363838,0.155954115,0,3,10,12.61538462
5388,0,0,0,2,0,11
2892,3.538623379,0.158852331,0,3,10,11
2894,0,0,0,1,0,13
2896,1.812556383,0.164632388,0.016483516,4,10,44.85714286
2898,0,0,0,2,0,12.5
5410,1.505027711,0.147863617,0,4,9,10.53846154
5411,0.582556368,0.155800924,0,2,10,12.58333333
5412,3.313135448,0.159562577,0.015151515,2,10,12.83333333
5393,0.137374175,0.103494526,0,2,1,11
5394,0,0,0.05,5,0,12
5395,0,0,0,2,0,14.5
5396,0,0,0,1,0,18
2905,0,1,0,0,1,2
2906,0,0,0,2,0,8
2907,0,0.148581142,0,0,10,15
2910,0.005708963,1,0,4,1,11.8
5397,2.449301802,0.145051484,0.009090909,3,8,14.36363636
5398,0,0,0,2,0,12
5399,0,0,0,2,0,12
2914,0,0.152003407,0.011111111,0,10,11
2918,0,0,0,2,0,9
5407,0.561233959,0.136387522,0.009090909,1,10,10
5403,5.684173737,0.146736337,0,6,5,12.63636364
5400,0,0,0,2,0,18
5401,0,0,0,1,0,25
5402,11.12358116,0.155883156,0,4,10,11
5404,0,0,0,4,0,13
5405,5.032848584,0.150220991,0,4,5,11.88888889
5406,2.177826183,0.160763557,0.00952381,5,10,41.66666667
2920,0,0.138853317,0,0,9,10.11111111
2925,0,1,0,0,1,1
2926,0,0,0,1,0,1
2927,0.251529823,0.134075326,0,1,5,7
2929,0,0,0,1,0,6
2930,1.677416814,0.154736956,0,3,10,9
3154,0,0,0,3,0,15
5408,0.143114005,0.131530452,0,2,1,14.66666667
5456,0,0,0,2,0,16
5517,0,0,0,1,0,21
5409,1.229552311,0.159938004,0.053030303,2,10,65
2940,0,0,0,5,0,10.6
2942,0,0,0,2,0,10.5
2943,1.709027634,0.14126437,0,4,9,8.846153846
2944,0,0,0,1,0,11
2945,0,0,0,1,0,11
2946,0,0,0,2,0,22
3112,2.341840402,0.144816042,0,6,10,10.875
3304,2.144622688,0.15512651,0.016483516,4,10,37.71428571
5413,0,0,0,5,0,12
5414,0,0,0,2,0,12
5415,0,0,0,2,0,21.5
5416,0,0,0,2,0,15.5
2947,0,0.138638533,0,0,10,4.9
2949,0,0,0,2,0,10
2952,0.860240928,0.160764886,0,1,10,11
5418,0.068436876,0.127841206,0,1,1,9
5419,0,0,0,2,0,6.5
5420,0.003414346,1,0,2,1,11.33333333
5421,3.035955332,0.157618697,0,3,10,10.53846154
2955,0.213106192,0.142526708,0,1,9,9.1
2958,0.157006033,0.135855341,0,1,10,9.545454545
5422,1.172304473,0.140161681,0.012820513,3,10,11.69230769
5423,0,0,0,5,0,12.2
2960,0,0.144135808,0,0,8,9.25
2961,0,0,0,2,0,10
5424,0.829211879,0.138873125,0,3,9,12.16666667
5441,0.023243281,1,0.033333333,5,1,12.5
5442,0,0,0,1,0,15
2967,0.500472291,0.138830356,0,1,5,12.16666667
5437,0.824461149,0.142242668,0,2,10,10.58333333
3156,0.372021948,0.135329436,0,2,10,9.666666667
5427,0,0,0,3,0,12.66666667
5428,3.962870665,0.151357178,0.006410256,3,10,15.07692308
5430,0,0,0,1,0,15
5452,0,0,0,4,0,11.5
5453,0,0,0,6,0,12
5439,0.001254449,1,0,1,1,10.5
5440,0,0,0,4,0,13
2972,0,0.147674599,0,0,10,9.4
2973,0,0,0,1,0,10
2974,0.06051058,0.132249649,0,1,5,8.666666667
2977,0,0,0,1,0,10
5425,0,0,0,1,0,6
5426,3.29133292,0.152291033,0,5,10,10
2979,0,1,0,0,1,4
2981,2.729015349,0.156592804,0,3,10,12.38461538
2983,0,0,0,6,0,17.16666667
5852,0,0,0,6,0,13.33333333
7404,0,0,0,3,0,14
2984,0,0.147564421,0.011111111,0,10,7.5
2985,2.410986964,0.1484042,0.022222222,2,8,12.5
2987,0,0,0,3,0,13.66666667
2988,0,0,0,1,0,10
5438,3.120355217,0.143330488,0,2,10,5.166666667
3198,0.504239692,0.154963724,0.018181818,2,9,12.18181818
5450,0,0,0,1,0,14
5451,0,0,0,1,0,14
2989,1.020834288,0.147134611,0.005494505,4,10,10.21428571
2992,0,0,0,4,0,12.5
5491,0,0,0,2,0,9
5492,0,0,0,3,0,9.666666667
3225,0,0,0,3,0,12.66666667
5443,2.341991757,0.154229841,0.00952381,5,10,11.93333333
5444,0,0,0,4,0,12.5
5445,2.88480286,0.146515447,0,3,10,10.76923077
5446,0,0,0,2,0,12
5447,0,0,0,1,0,12
5448,0,0,0,1,0,12
5449,0,0,0,1,0,12
3002,0,0.179164664,7.21E-04,0,65,10.90769231
3003,0.687300188,1,0.014285714,11,10,13.85714286
3004,0.633327836,0.152812717,0.007575758,3,9,34.5
3005,0.059943275,0.147146219,0,1,10,13
3008,0,0,0,1,0,65
3011,0,0,0,4,0,25
3017,1.321621024,0.159812666,0.010989011,4,10,33.42857143
3020,0,0,0,1,0,65
3021,0,0,0,2,0,38
3022,0,0,0,1,0,65
3025,0,0,0,1,0,65
3026,0,0,0,2,0,59.5
3027,0,0,0,1,0,65
3029,0,0,0,4,0,26.5
3032,1.358246123,0.153340733,0.00952381,5,10,15.4
5458,0,0,0,1,0,12
5454,1.778166454,0.146844515,0.007575758,2,10,7.833333333
5455,0,0,0,4,0,11.5
5457,1.95E-04,1,0,1,1,8.5
5534,0,0,0,5,0,11.4
6111,2.332542319,0.162422013,0.028571429,5,10,50.13333333
6304,0,0,0,3,0,13
5459,0,0,0,1,0,16
5460,4.810354527,0.144742623,0,7,10,11.17647059
5461,0,0,0,1,0,16
5462,0,0,0,2,0,11
5474,0,0,0,4,0,12.25
3245,0,0,0,1,0,15
3247,0.890644162,0.128205128,0,6,10,10.125
3039,0,0,0,5,0,14.4
3115,1.051196572,0.155871808,0.006410256,3,10,34.23076923
5463,0,0,0,1,0,15
5464,0.560461034,0.135507143,0.009090909,1,10,8.727272727
3042,0.883651815,0.15260851,0,2,10,10.41666667
3046,0.883854698,0.149808476,0,1,10,12
5465,0.343559475,0.150683486,0,1,10,10.63636364
5466,3.91E-04,1,0,1,1,13.5
5467,0,0,0,3,0,14.33333333
5472,0.884535558,0.148319393,0,1,10,9.181818182
5473,0,0,0,4,0,12.25
5468,0,0,0,1,0,11
5469,0,0,0,5,0,12.6
5470,1.944406795,0.161071932,0.005494505,4,10,16.92857143
5471,0.958879874,0.138956488,0,5,10,10.26666667
3049,0,0.147720218,0,0,5,15.8
3050,0.429181062,0.143669485,0,2,10,6.5
5664,1.934835376,0.151969482,0,3,10,23.46153846
8181,0,0,0,5,0,10.2
8240,0,0,0,2,0,11.5
8496,0,0,0,3,0,11
8730,0,0,0,2,0,11.5
8813,0,0,0,1,0,12
5490,3.296728841,0.148894375,0,5,10,12.26666667
5536,0,0,0,3,0,15.66666667
5537,0.174642093,0.110064509,0.033333333,1,5,9.666666667
5476,0,0,0,7,0,17.85714286
5482,0.791398605,0.154678273,0,2,10,12.91666667
5477,0.565336693,1,0.009090909,5,6,8.545454545
5478,2.789540762,0.158572936,0,2,9,12.09090909
5479,2.986496517,0.156312735,0,3,10,11.23076923
3064,0.148148261,0.129611695,0,1,1,14
3066,0,0,0,5,0,12
3069,0,0,0,3,0,13.66666667
5484,0,0,0,1,0,15
7354,0,0,0,4,0,13
7355,3.1304916,0.158221418,0,1,9,12.2
7356,2.556593007,0.150627836,0,1,10,9.818181818
3316,0,0,0,2,0,15.5
3323,1.071090693,0.147965794,0.018181818,1,10,12.18181818
5486,1.049278579,0.155772588,0,2,10,13
5487,0,0,0,2,0,12
5488,0,0,0,4,0,12.5
5489,3.658962534,0.148165447,0.019047619,5,10,12.06666667
5485,0,0,0,2,0,9.5
5496,5.83188028,0.158101672,0.007575758,2,10,13.83333333
5497,3.995821727,0.15228291,0,2,10,18.33333333
3080,0.317003307,0.158681636,0.009090909,1,10,41.18181818
3086,0,0.150102486,0.044444444,0,10,10.1
3087,0.092718784,0.141640624,0.066666667,1,5,22
3089,0,0,0,2,0,10.5
3091,0,0,0,1,0,10
5493,0,0,0,4,0,9.75
5494,0,0,0,2,0,13.5
5495,1.573028168,0.147091655,0,2,10,9.666666667
3096,3.68797877,0.156960123,0.006410256,3,10,11.84615385
3097,0.003111145,1,0,2,1,15.66666667
5498,1.7289789,0.151405339,0,2,9,10.72727273
5499,4.992302151,0.158722805,0,5,10,13.86666667
5501,0,0,0,1,0,13
5502,2.43764212,0.157032066,0.007575758,2,10,53.91666667
3099,0.002073652,1,0,1,1,10
3100,0,0.144861867,0,0,10,9.7
3101,1.541769112,0.154177092,0,4,10,11
3103,0.47185533,0.14858957,0,2,10,15
3104,0,0,0,1,0,10
3106,9.20E-05,1,0,1,1,8.5
5509,0.364997685,0.134355049,0,1,10,8.363636364
5510,0.752348402,0.157355184,0.007575758,2,10,56.75
5511,0,0,0,5,0,13.8
5500,0,0,0,2,0,13
3107,0,0.124717907,0,0,1,13
3108,0,0.15160257,0,0,10,8.9
3109,0,0,0,7,0,11.14285714
3113,0.621139649,0.1234915,0,2,5,5.857142857
5503,2.679100316,0.149693273,0.006410256,3,10,7.923076923
5504,0,0,0,4,0,19.75
7227,0,0,0,2,0,14.5
7328,0.830700631,0.112116135,0.005494505,5,9,9.285714286
7487,0,0,0,1,0,16
5505,0,0,0,1,0,7
5506,0,0,0,1,0,7
5507,0,0,0,1,0,7
5508,1.486458506,0.140772151,0,3,10,9.307692308
5512,0,0,0,1,0,18
3117,1.293345784,0.153775719,0.007575758,2,10,11
3118,0,0,0,2,0,11
3122,0,0.132723892,0,0,10,9.5
3123,0,0,0,2,0,11.5
3124,0,0,0,5,0,17.8
3125,0,0.666666667,0,0,1,19
3126,0.722164429,0.147010865,0,4,8,12.75
3127,0,0,0,2,0,11
3134,0,1,0,0,1,8
3135,0,0.123513213,0,0,9,6.222222222
3138,0,0,0,3,0,10.66666667
3140,0,0,0,3,0,23.66666667
3141,0,0,0,1,0,9
5513,3.258985088,0.150134095,0,1,4,17.6
5514,0,0,0,1,0,16
5516,0,0,0,3,0,13.66666667
3142,0.51901003,1,0,2,10,6.333333333
3145,0,0,0,1,0,12
3146,0,0,0,2,0,9
3148,0,0,0,1,0,12
3152,0,0,0,3,0,13.66666667
3153,1.479817711,0.138807857,0.035714286,4,4,12.375
3155,0,0.137042844,0,0,10,8.4
5518,0,0,0,4,0,21
5520,2.187111995,0.135805797,0,3,10,9.230769231
5521,0.657678169,0.153844772,0,1,10,12.81818182
3163,0.155518231,0.147026526,0,1,10,9.545454545
3165,0,0,0,1,0,11
3167,0,0,0,1,0,11
3169,1.357527302,0.150307987,0,5,10,10.8
3170,0,0,0,1,0,11
5522,0,0,0,2,0,13.5
5524,0,0,0,5,0,12.6
5525,0,0,0,2,0,14.5
5526,0.275889285,0.153781241,0,1,10,13.63636364
5527,0,0,0,2,0,12.5
5550,0,0,0,2,0,11.5
5551,0,0,0,2,0,13
3179,0,0.147059328,0,0,9,10.11111111
3180,0.823721189,0.123306604,0,2,10,6.5
3181,0,0,0,6,0,9.333333333
3182,0.080238491,0.133223454,0,1,10,7.909090909
3183,0.615678742,0.1458195,0,2,10,8.166666667
3184,0.00633212,1,0,2,1,8.333333333
5528,0,0,0,8,0,11.125
5529,0,0,0,1,0,12
5530,0,0,0,1,0,12
5531,0.99340477,0.140481228,0,1,9,16.6
5533,0,0,0,1,0,11
5535,0,0,0,1,0,11
5543,0,0,0,1,0,12
5538,0,0,0,5,0,10.8
3185,0,0.170226717,0,0,10,53.4
3186,1.757794949,0.161135568,0,2,9,9.818181818
3187,0.034726646,0.137222863,0,1,9,11.7
3188,0.92482298,0.158250651,0,2,10,16.75
5539,4.40E-04,1,0,2,1,8.333333333
5540,0.021978331,0.126538331,0,1,1,13
5541,1.0640573,0.157775485,0,1,9,13.4
5542,0.166546389,0.150163049,0,1,10,9.454545455
5544,0.386082417,0.130947285,0,2,1,10.66666667
5545,2.131281536,0.150558993,0,2,10,8.5
5562,0,0,0,2,0,13.5
5563,0,0,0,3,0,12.33333333
3189,0,0.153064505,0,0,10,12.3
3190,1.9678273,0.143525035,0.004166667,7,9,9.25
3191,0,0,0,1,0,10
3192,0.094605051,0.140608587,0,1,4,9
5546,0,0,0.083333333,4,0,14
5547,0,0,0,1,0,16
5548,0.282119334,0.113344626,0,2,1,11.33333333
5549,0.006876151,1,0,2,1,11.33333333
5552,0.039488735,0.116360574,0,1,1,4
5553,0,0,0.033333333,6,0,11
5554,1.161993461,0.162529887,0.015151515,2,10,40.75
3193,0,0.158345195,0.011111111,0,10,11.4
3194,13.53604258,0.160324205,0.003676471,7,10,10.94117647
3196,0.159791238,0.141411306,0,2,10,9.583333333
3197,0,0,0,4,0,11
3200,2.457554105,0.155885993,0.005494505,5,9,12.78571429
3201,0.403643997,0.142876207,0,3,10,8.769230769
7601,11.16043912,0.157763861,0.007575758,3,9,10.58333333
7980,0,0,0,1,0,17
7981,6.682719207,0.150975657,0,2,10,9.25
7982,0,0,0,1,0,17
5558,0,0,0,2,0,13.5
5555,1.996676626,0.155605617,0,2,10,12.41666667
5556,0,0,0,5,0,12.2
5557,2.023222801,0.143638163,0,4,10,7.785714286
5561,0,0,0,3,0,13.33333333
5559,0.244935109,0.138049417,0,1,1,15
5560,0,0,0,5,0,12.4
5564,2.790955079,0.16490816,0.032967033,4,10,55.21428571
5565,0,0,0,4,0,12.25
5566,0,0,0,8,0,11.75
5567,0,0,0,3,0,13.66666667
5568,0,0,0,2,0,14.5
5569,0,0,0,2,0,18
5570,0.010170686,1,0,1,1,16
3206,0,0,0,1,0,15
3207,0.496078832,0.162532972,0,1,10,47
3208,1.301444461,0.161780817,0,2,10,11.08333333
3209,0.080143359,0.136209666,0,1,5,13
5579,0,0,0,1,0,13
5580,0,0,0,1,0,13
5571,0,0,0,1,0,15
5572,0,0,0,1,0,15
5573,0,0,0,1,0,14
5574,1.766356247,0.151389282,0.018181818,1,10,12.36363636
5575,1.211978958,0.133034078,0,3,10,8.769230769
5576,0,0,0,2,0,14
5577,0,0,0,4,0,11.25
5578,0.034741151,1,0,1,1,9
3216,0,0.15484734,0,0,8,9
3217,0,0,0,3,0,10.33333333
3219,0,0,0,2,0,14.5
3222,0,0,0,1,0,13
3223,0.95876906,0.141420646,0.005494505,4,10,10.85714286
3227,0,0,0,2,0,14.5
5585,0.102547336,0.113696703,0,3,1,15
5586,0,0,0,7,0,11.71428571
3228,0.799105815,0.12506023,0,2,10,6.333333333
3230,0,0,0,1,0,12
3233,0.192327985,1,0,1,1,6.5
3234,0,0,0,5,0,12.4
5581,1.930047166,0.154135474,0,1,10,8.909090909
5694,0,0,0,1,0,2
5582,0,0,0,1,0,15
5583,0,0,0,6,0,12.16666667
3237,0,0.155801647,0,0,10,9.8
3238,0.071838171,0.14594834,0,1,5,13
3241,0,0,0,1,0,10
5584,0,0,0,5,0,11.8
5587,5.121414758,0.149288852,0.004761905,5,10,10.86666667
5588,0.859895216,0.132862794,0,5,10,9.466666667
5589,0.968900617,0.140684286,0,3,3,14.5
6517,1.500955116,0.13944288,0,3,9,11.08333333
6729,0,0,0,3,0,15.66666667
7021,0,0,0,3,0,23
7022,0,0,0,1,0,20
5590,1.538199937,0.146930163,0,2,9,14.72727273
5591,0,0,0.047619048,7,0,13.28571429
3249,4.101888299,0.152015335,0,5,10,13.6
5608,0,0,0,1,0,15
5609,2.909701054,0.164184254,0,2,10,12.91666667
5592,0,0,0,4,0,15.5
3252,0,0.117492148,0,0,1,22
3253,0,0.149730004,0,0,10,10.8
3254,0,0,0,2,0,10
3256,0,0,0,1,0,10
5607,0,0,0,1,0,5
5593,2.650249476,0.154118833,0.009090909,1,10,12.90909091
3260,0,0.161418584,0.011111111,0,10,12
3262,0.513164898,0.137541752,0,2,9,8.909090909
5606,0.657007629,0.149182241,0,1,10,12.45454545
5594,0,0,0,2,0,17
5595,2.449786956,0.149554741,0.003676471,7,10,11.23529412
3265,0,0.149587874,0,0,10,8.8
3268,2.466263141,0.152407559,0,6,10,13.4375
5596,2.680421372,0.162080842,0.010989011,4,10,54.92857143
3271,0,0.158528688,0.033333333,0,10,12.6
3272,0.940104591,0.162274303,0.053030303,2,10,62.75
3273,1.101801375,0.146342714,0,6,9,12.2
3274,0.024259403,0.12734706,0.009090909,1,10,13.63636364
5599,0,0,0,1,0,15
5600,0.081198644,0.120555696,0,2,1,15.33333333
5597,0,0,0,5,0,21
5601,0,0,0,1,0,14
5602,0.008698699,1,0,2,1,13
3276,0,0.154620939,0,0,10,10.4
3279,0,0,0,2,0,12
5603,3.039933539,0.166556472,0.005494505,4,10,44.5
5604,0,0,0,2,0,14
5605,0,0,0,1,0,16
3283,0,0.148570438,0,0,10,8.4
3284,0,0,0,1,0,10
3286,1.786284315,0.155255859,0.007575758,3,9,12.66666667
5613,0,0,0,2,0,11.5
5612,0,0,0,1,0,12
5614,2.065431418,0.146375226,0.009090909,1,10,14.45454545
5615,0,0,0,1,0,13
3290,0.102256206,0.145938762,0,1,10,9.090909091
3291,4.901019265,0.16484151,0.019230769,3,10,45.30769231
3292,0,0,0,6,0,10.33333333
5616,2.264765153,0.148188519,0,4,10,10.21428571
3293,0.117833469,0.118084182,0,3,1,14
5638,0,0,0,4,0,13.25
3302,0.732704558,0.163566572,0,1,9,11.6
3303,1.011156847,0.15820096,0,2,10,11.83333333
5621,0.67143399,0.170481688,0.015151515,2,10,49.66666667
5617,0,0,0,1,0,12
5618,2.363625366,0.156230049,0.012820513,3,10,10
5619,0.962000186,0.143577966,0,3,9,10.33333333
3306,0,0.149978122,0,0,10,8.9
3308,0,0,0,1,0,10
3309,0.200894493,0.143864953,0,2,10,9.666666667
3311,8.06E-05,1,0,1,1,5.5
5622,0,0,0,1,0,2
5623,1.791571781,0.136454881,0,5,10,9.6
5626,0.101372274,0.125544171,0.027272727,1,10,12.63636364
5624,0,0,0,1,0,14
5625,0,0,0,3,0,13
5693,0,0,0,2,0,30.5
5631,0,0,0,6,0,14
5632,0,0,0,6,0,11
5633,0,0,0,2,0,14
5634,1.707919982,0.138301308,0,4,10,11.35714286
5656,1.655959589,0.16416852,0,2,10,12.91666667
5657,0,0,0,1,0,12
5658,1.212742863,0.135734774,0,4,10,10.57142857
5627,2.970886052,0.156230049,0,2,10,11
5628,1.25390126,0.132443675,0,1,10,11.72727273
5629,1.035221695,0.158787542,0.006410256,3,10,56.23076923
5635,0.963565619,0.137184867,0,1,10,10.36363636
5636,2.70301772,0.152239602,0,1,9,8.3
5637,0,0,0,2,0,16
5639,0,0,0,4,0,10.75
5640,1.254991215,0.154077245,0,4,10,14.64285714
5641,0,0,0,1,0,12
5644,6.107047455,0.157743522,0.014705882,7,10,14.88235294
5645,0,0,0,1,0,11
5646,0.579213713,0.132603614,0,1,1,11.5
5647,0.19212705,1,0,1,1,6.5
5649,0,0,0,7,0,13.71428571
5650,0,0,0,2,0,14.5
5651,0,0,0,3,0,15
5652,0,0,0,5,0,13
5653,0.671465097,0.131332802,0,2,10,8.666666667
5654,0,0,0,1,0,12
5655,0,0,0,2,0,14
5670,0.33831218,0.124377387,0,3,1,16
5659,1.025635296,0.143691177,0.012820513,3,10,14.46153846
5660,0,0,0,6,0,15
5661,0.284067662,1,0.012820513,3,10,11.07692308
5662,1.016172975,0.134873394,0,2,10,10.75
5663,0,0,0,2,0,14
5667,1.575167321,0.162489803,0.044871795,3,10,66
5668,0,0,0,2,0,13
5669,0,0,0,4,0,11.75
5665,0,0,0,2,0,12.5
5666,0,0,0,4,0,14.5
5671,2.523574877,0.154071702,0.007575758,3,9,11.75
5672,5.366978399,0.177804073,0,2,28,8.666666667
5673,0,0,0,1,0,11
5674,0,0,0,2,0,11
5675,0.005949185,1,0,3,1,13
5676,3.435561802,0.167481424,0.010989011,4,10,11.14285714
5677,2.390729822,0.15985144,0,2,10,60.75
5678,0.035224315,1,0,1,1,13.5
5681,0.508457389,0.12316121,0,1,1,13.5
5682,0,0,0,2,0,13.5
5679,0,0,0,2,0,12.5
5680,0,0,0,1,0,13
6676,0.578034614,0.571428571,0,2,1,10.33333333
6777,0,0,0,6,0,12.66666667
7560,0,0,0,1,0,17
7562,1.344399567,0.142709566,0,1,10,16
5683,0,0,0,3,0,8.666666667
5684,0,0,0.033333333,6,0,11.33333333
5685,0.006674859,1,0,4,1,10.8
5686,0,0,0,1,0,6
5687,0,0,0,1,0,6
5690,0.545451833,1,0.028571429,5,10,10
5688,0,0,0,1,0,11
5689,0,0,0,3,0,11
5692,0,0,0,1,0,18
5695,2.123264064,0.160417291,0.009090909,1,10,10
5725,0,0,0.5,2,0,13
5726,0,0,0.166666667,3,0,12.33333333
5696,0,0,0,2,0,12
5697,0,0,0,1,0,13
5702,2.815026271,0.160039613,0.006410256,3,10,20.92307692
5703,0,0,0,3,0,14
5698,0,0,0,3,0,12.66666667
5699,0.007804095,1,0,2,1,10.33333333
5700,3.23155831,0.165879072,0,2,10,12.58333333
5701,2.87588688,0.153012005,0,4,10,11
5746,0,0,0,1,0,54
5747,0,0,0,1,0,54
5748,0,0,0,4,0,24.25
5749,0.400650306,0.15887001,0.009090909,1,10,66.81818182
5750,0,0,0,1,0,54
5751,0,0,0,4,0,22.75
5752,0,0,0,1,0,54
5753,0,0,0.083333333,4,0,20
5754,0.028012535,1,0.083333333,3,1,21.25
5755,0,0,0,2,0,32.5
5756,0.156173977,0.121003631,0,1,5,20.16666667
5757,0,0,0,4,0,22.5
5704,0,0,0,1,0,12
