AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
0,0,0,0,0,4,4,FALSE,5129,13.75,0,0,FALSE,0,5129,0
1,1.79E-04,1,0,1,3,2,FALSE,2442,6.333333333,1,0,FALSE,0,2442,13956
6.588372636,0,0.15178255,0,17,5,0,FALSE,2438,8.6,5,0,FALSE,0,2438,0
7.748277875,0.778424015,0.129060937,0,19,2,1,FALSE,2437,14,1,0,FALSE,0,2437,152347644
0,0,0,0,0,1,1,FALSE,2436,14,0,0,FALSE,0,2436,0
0,0,0,0,0,4,4,FALSE,8254,15,0,0,FALSE,0,8254,0
9.008873322,1.477035618,0.111001672,0.004761905,19,15,5,FALSE,6162,8.4,10,0,FALSE,0,6162,251062093
0,0,0,0,0,6,6,FALSE,3133,14.33333333,0,0,FALSE,0,3133,0
7.423467601,1.288467135,0.134707936,0,18,11,1,FALSE,5104,12.72727273,10,0,FALSE,0,5104,233503334
6.695738471,3.400095241,0.149348724,0,18,14,4,FALSE,5103,12.92857143,10,0,FALSE,0,5103,614344553
0,0,0,0,0,3,3,FALSE,5112,18.66666667,0,0,FALSE,0,5112,0
0,0,0,0,0,3,3,FALSE,5111,14,0,0,FALSE,0,5111,0
6.461062464,7.041359856,0.154773306,0.004761905,15,15,6,FALSE,5110,11.26666667,9,0,FALSE,0,5110,1375073583
0,0,0,0,0,2,2,FALSE,5109,16.5,0,0,FALSE,0,5109,0
0,0,0,0,0,1,1,FALSE,5108,20,0,0,FALSE,0,5108,0
0,0,0,0,0,1,1,FALSE,5107,20,0,0,FALSE,0,5107,0
0,0,0,0.083333333,0,4,4,FALSE,2431,19,0,0,FALSE,0,2431,0
7.621949796,1.453657022,0.131200025,0,18,5,4,FALSE,5098,12.2,1,0,FALSE,0,5098,260493322
0,0,0,0,0,3,3,FALSE,5097,11,0,0,FALSE,0,5097,0
6.646818447,1.160134483,0.150447918,0.001322751,18,28,5,FALSE,2644,10.60714286,23,0,FALSE,0,2644,207357099
6.90566258,0.698815592,0.144808697,0,18,11,1,FALSE,2426,13,10,0,FALSE,0,2426,129721968
7.904261529,0.851996138,0.126514032,0,19,7,5,FALSE,2425,11.14285714,2,0,FALSE,0,2425,157110476
0,0,0,0,0,1,1,FALSE,5102,12,0,0,FALSE,0,5102,0
0,0,0,0,0,4,4,FALSE,5101,11.25,0,0,FALSE,0,5101,0
0,0,0,0,0,5,5,FALSE,2422,13.4,0,0,FALSE,0,2422,0
9.305078809,0.413261521,0.107468192,0,20,4,3,FALSE,2421,14,1,0,FALSE,0,2421,75356755
7.169527145,1.958843478,0.139479212,0,18,12,2,FALSE,2420,10.91666667,10,0,FALSE,0,2420,340051161
0,0,0,0,0,3,3,FALSE,2419,13,0,0,FALSE,0,2419,0
0,0,0,0,0,1,1,FALSE,2418,16,0,0,FALSE,0,2418,0
0,0,0,0,0,2,2,FALSE,2417,13.5,0,0,FALSE,0,2417,0
0,0,0,0,0,9,9,FALSE,5116,15.22222222,0,0,FALSE,0,5116,0
8.10729714,1.537691373,0.12334567,0,20,13,3,FALSE,5115,10,10,0,FALSE,0,5115,275017919
0,0,0,0,0,5,5,FALSE,5114,10.2,0,0,FALSE,0,5114,0
0,0,0,0,0,1,1,FALSE,5113,14,0,0,FALSE,0,5113,0
6.682661996,2.590550056,0.149640967,0.006410256,17,13,3,FALSE,2551,8.307692308,10,0,FALSE,0,2551,492920131
0,0,0,0,0,1,1,FALSE,5100,12,0,0,FALSE,0,5100,0
0,0,0,0,0,5,5,FALSE,5099,11.8,0,0,FALSE,0,5099,0
0,0,0,0,0,3,3,FALSE,3024,29.33333333,0,0,FALSE,0,3024,0
0,0,0,0,0,2,2,FALSE,5096,16.5,0,0,FALSE,0,5096,0
0,0,0,0.033333333,0,6,6,FALSE,3199,13,0,0,FALSE,0,3199,0
6.940572096,4.781689235,0.144080342,0.005494505,18,14,5,FALSE,2415,10.71428571,9,0,FALSE,0,2415,937978089
1,0.004886099,1,0,1,4,3,FALSE,2412,12.5,1,0,FALSE,0,2412,740615
0,0,0,0,0,4,4,FALSE,2411,10.75,0,0,FALSE,0,2411,0
6.439178146,0,0.155299322,0,16,9,0,FALSE,2409,12.77777778,9,0,FALSE,0,2409,0
6.773029772,2.104215384,0.147644412,0,17,14,4,FALSE,3298,12.71428571,10,0,FALSE,0,3298,408238337
0,0,0,0,0,1,1,FALSE,3296,13,0,0,FALSE,0,3296,0
6.337886748,3.309317439,0.157781298,0.005494505,17,14,4,FALSE,5095,34.78571429,10,0,FALSE,0,5095,624143318
0,0,0,0,0,3,3,FALSE,2975,10.66666667,0,0,FALSE,0,2975,0
0,0,0,0,0,1,1,FALSE,5094,13,0,0,FALSE,0,5094,0
6.850321074,0.867132687,0.145978559,0,16,6,1,FALSE,5093,13.33333333,5,0,FALSE,0,5093,156755510
0,0,0,0,0,1,1,FALSE,5092,13,0,0,FALSE,0,5092,0
0,0,0,0,0,1,1,FALSE,5091,13,0,0,FALSE,0,5091,0
0,0,0,0,0,4,4,FALSE,5090,12.25,0,0,FALSE,0,5090,0
0,0,0,0,0,2,2,FALSE,3322,16,0,0,FALSE,0,3322,0
0,0,0,0,0,1,1,FALSE,5089,14,0,0,FALSE,0,5089,0
0,0,0,0,0,3,3,FALSE,5088,18,0,0,FALSE,0,5088,0
0,0,0,0,0,2,2,FALSE,5087,14,0,0,FALSE,0,5087,0
0,0,0,0,0,6,6,FALSE,2399,13.33333333,0,0,FALSE,0,2399,0
0,0,0,0,0,1,1,FALSE,2397,10,0,0,FALSE,0,2397,0
7.199486401,0,0.138898797,0,18,10,0,FALSE,2395,9.9,10,0,FALSE,0,2395,0
7.321307647,0.518306148,0.136587622,0,17,12,2,FALSE,5086,9.583333333,10,0,FALSE,0,5086,95619052
6.100058377,3.39552429,0.163932857,0.007575758,17,12,3,FALSE,5085,12.83333333,9,0,FALSE,0,5085,683707247
6.341272621,3.074762495,0.157697052,0,16,11,1,FALSE,5084,13.54545455,10,0,FALSE,0,5084,576975399
0,0,0,0.083333333,0,4,4,FALSE,5083,12.25,0,0,FALSE,0,5083,0
7.563689434,1.526510797,0.132210611,0.003267974,18,18,8,FALSE,5082,12.83333333,10,0,FALSE,0,5082,260040109
0,0,0,0,0,2,2,FALSE,2390,14,0,0,FALSE,0,2390,0
0,0,0,0,0,1,1,FALSE,7711,19,0,0,FALSE,0,7711,0
6.308581436,3.752769596,0.158514241,0,15,11,1,FALSE,7710,13.09090909,10,0,FALSE,0,7710,697827377
0,0,0,0,0,1,1,FALSE,2388,13,0,0,FALSE,0,2388,0
0,0,0,0,0,3,3,FALSE,2386,11,0,0,FALSE,0,2386,0
0,0,0,0,0,1,1,FALSE,5078,11,0,0,FALSE,0,5078,0
0,0,0,0,0,5,5,FALSE,5077,11.6,0,0,FALSE,0,5077,0
7.001751313,0.379594078,0.142821411,0,18,10,1,FALSE,5081,7.8,9,0,FALSE,0,5081,76207914
1,0.051710228,1,0,1,7,6,FALSE,5080,12.57142857,1,0,FALSE,0,5080,8437381
0,0,0,0,0,3,3,FALSE,5073,11.66666667,0,0,FALSE,0,5073,0
0,0,0,0,0,2,2,FALSE,5072,14.5,0,0,FALSE,0,5072,0
6.767192061,4.728986632,0.147771778,0.002923977,18,19,9,FALSE,2611,15.78947368,10,0,FALSE,0,2611,810222909
6.200350263,1.675805203,0.161281211,0,16,13,3,FALSE,2410,49.07692308,10,0,FALSE,0,2410,334734474
0,0,0,0,0,1,1,FALSE,5071,12,0,0,FALSE,0,5071,0
0,0,0,0,0,7,7,FALSE,5070,13,0,0,FALSE,0,5070,0
0,0,0,0,0,4,4,FALSE,5069,12.75,0,0,FALSE,0,5069,0
0,0,0,0,0,1,1,FALSE,5076,13,0,0,FALSE,0,5076,0
7.093753649,2.140866607,0.14096909,0,17,11,2,FALSE,5075,9.454545455,9,0,FALSE,0,5075,387344552
0,0,0,0,0,1,1,FALSE,5074,13,0,0,FALSE,0,5074,0
6.824518389,3.93383399,0.146530487,0.012820513,17,13,3,FALSE,2374,9.615384615,10,0,FALSE,0,2374,722229638
7.823584355,0.975072489,0.127818651,0,18,3,2,FALSE,2373,9.666666667,1,0,FALSE,0,2373,161899554
0,0,0,0,0,1,1,FALSE,2372,16,0,0,FALSE,0,2372,0
6.205487449,3.546568633,0.161147695,0,17,16,6,FALSE,2371,32.625,10,0,FALSE,0,2371,754015760
6.515353182,4.412163591,0.153483621,0,16,16,6,FALSE,5068,11.6875,10,0,FALSE,0,5068,775475162
0,0,0,0,0,2,2,FALSE,5067,13,0,0,FALSE,0,5067,0
0,0,0,0,0,4,4,FALSE,2686,14,0,0,FALSE,0,2686,0
0,0,0,0.166666667,0,3,3,FALSE,2365,10.66666667,0,0,FALSE,0,2365,0
7.335862713,0.02745475,0.136316619,0.027272727,17,11,1,FALSE,2364,9.090909091,10,0,FALSE,0,2364,5135152
7.576047625,0,0.131994946,0.033333333,18,10,0,FALSE,2359,10.3,10,0,FALSE,0,2359,0
5.923409224,0.678676265,0.168821697,0,16,11,1,FALSE,2358,70.18181818,10,0,FALSE,0,2358,146091155
0,0,0,0,0,2,2,FALSE,5064,9,0,0,FALSE,0,5064,0
0,0,0,0,0,2,2,FALSE,3129,10,0,0,FALSE,0,3129,0
0,0,0,0,0,4,4,FALSE,3012,25.25,0,0,FALSE,0,3012,0
0,0,0,0,0,4,4,FALSE,2980,10.25,0,0,FALSE,0,2980,0
1,0.03296045,1,0,1,3,2,FALSE,5066,9.666666667,1,0,FALSE,0,5066,4998629
6.482428488,2.450616631,0.154263175,0.016666667,17,16,6,FALSE,5065,29.5,10,0,FALSE,0,5065,464774011
0,0,0,0,0,7,7,FALSE,2902,14.57142857,0,0,FALSE,0,2902,0
7.221599533,0.696309196,0.138473477,0,17,11,1,FALSE,5059,9.727272727,10,0,FALSE,0,5059,122189439
7.605604203,0.968456754,0.131481993,0,18,12,2,FALSE,5058,9.083333333,10,0,FALSE,0,5058,162088208
0,0,0,0,0,4,4,FALSE,5057,12.75,0,0,FALSE,0,5057,0
0,0,0,0,0,1,1,FALSE,5056,11,0,0,FALSE,0,5056,0
6.598949212,0.841405411,0.151539278,0,18,11,2,FALSE,5055,9.363636364,9,0,FALSE,0,5055,146847378
6.217396381,2.936106532,0.16083903,0,16,13,3,FALSE,5063,11.61538462,10,0,FALSE,0,5063,591500955
0,0,0,0,0,2,2,FALSE,5062,11.5,0,0,FALSE,0,5062,0
7.401050788,3.30039654,0.135115949,0,16,2,1,FALSE,5061,11,1,0,FALSE,0,5061,577282116
1,0.030302103,1,0,1,4,3,FALSE,5060,11.75,1,0,FALSE,0,5060,5343214
0,0,0,0,0,3,3,FALSE,2778,12.66666667,0,0,FALSE,0,2778,0
0,0,0,0,0,1,1,FALSE,6935,21,0,0,FALSE,0,6935,0
0,0,0,0,0,1,1,FALSE,6934,21,0,0,FALSE,0,6934,0
6.284997081,1.08622263,0.159109064,0.021978022,17,14,4,FALSE,6469,51,10,0,FALSE,0,6469,285042784
0,0,0,0,0,3,3,FALSE,2357,11.66666667,0,0,FALSE,0,2357,0
0,0,0,0,0,1,1,FALSE,2356,11,0,0,FALSE,0,2356,0
6.761004086,0.448540444,0.147907025,0,16,10,2,FALSE,2355,10.3,8,0,FALSE,0,2355,79006726
6.892235844,0.316586447,0.145090798,0.007575758,18,12,3,FALSE,2354,9.833333333,9,0,FALSE,0,2354,57156383
6.540572096,1.4827875,0.152891824,0,18,11,1,FALSE,2353,12.36363636,10,0,FALSE,0,2353,261215071
6.124576766,3.779190152,0.163276588,0,17,11,1,FALSE,2352,9.909090909,10,0,FALSE,0,2352,663231307
0,0,0,0.004761905,0,15,15,FALSE,2351,14.86666667,0,0,FALSE,0,2351,0
6.155399883,6.883899966,0.162458982,0,17,11,1,FALSE,2349,12.09090909,10,0,FALSE,0,2349,1220199910
1,0,1,0,1,1,0,FALSE,2344,12,1,0,FALSE,0,2344,0
0,0,0,0,0,2,2,FALSE,5054,11,0,0,FALSE,0,5054,0
6.474372446,5.137720714,0.154455124,0.004761905,16,15,5,FALSE,5053,11.93333333,10,0,FALSE,0,5053,844233376
9.389842382,0.024888588,0.10649806,0,21,4,3,FALSE,5052,12.75,1,0,FALSE,0,5052,3166310
0,0,0,0,0,1,1,FALSE,5106,7,0,0,FALSE,0,5106,0
6.826853473,0.61062695,0.146480367,0,15,11,1,FALSE,2342,8.090909091,10,0,FALSE,0,2342,101623783
6.438879159,1.608535283,0.155306533,0,16,13,3,FALSE,2336,9.846153846,10,0,FALSE,0,2336,291564898
0,0,0,0,0,3,3,FALSE,2334,13.33333333,0,0,FALSE,0,2334,0
7.85664254,0.012769857,0.127280832,0,19,11,1,FALSE,2331,13.54545455,10,0,FALSE,0,2331,1700821
7.557034442,1.190543379,0.13232704,0,18,13,3,FALSE,5042,19.69230769,10,0,FALSE,0,5042,245962043
0,0,0,0,0,1,1,FALSE,5051,16,0,0,FALSE,0,5051,0
6.610391127,5.207006559,0.151276979,0,16,14,5,FALSE,5050,13.78571429,9,0,FALSE,0,5050,978063235
6.340105079,1.377697563,0.157726092,0.045454545,17,12,2,FALSE,5049,45.5,10,0,FALSE,0,5049,319974458
0,0,0,0,0,1,1,FALSE,5048,21,0,0,FALSE,0,5048,0
0,0,0,0,0,3,3,FALSE,5047,16,0,0,FALSE,0,5047,0
6.710566258,1.882946065,0.149018721,0,18,15,6,FALSE,3280,12,9,0,FALSE,0,3280,400187358
0,0,0,0,0,3,3,FALSE,5040,19.33333333,0,0,FALSE,0,5040,0
0,0,0,0,0,1,1,FALSE,5046,12,0,0,FALSE,0,5046,0
0,0,0,0,0,1,1,FALSE,5045,12,0,0,FALSE,0,5045,0
7.03117338,1.757418988,0.142223772,0,17,12,2,FALSE,5044,9.583333333,10,0,FALSE,0,5044,308711902
6.585522475,1.072561362,0.15184824,0.007575758,17,12,2,FALSE,5043,10.08333333,10,0,FALSE,0,5043,184431480
6.30951547,1.34242537,0.158490776,0,18,13,3,FALSE,2325,45.30769231,10,0,FALSE,0,2325,236952514
0,0,0,0,0,4,4,FALSE,2322,11,0,0,FALSE,0,2322,0
6.894687682,2.605729569,0.145039202,0,16,12,2,FALSE,2321,8.25,10,0,FALSE,0,2321,448107227
0,0,0,0,0,4,4,FALSE,2320,13,0,0,FALSE,0,2320,0
0,0,0,0,0,3,3,FALSE,5039,11.66666667,0,0,FALSE,0,5039,0
0,0,0,0,0,2,2,FALSE,5038,15,0,0,FALSE,0,5038,0
6.207705779,1.072392876,0.161090109,0.043956044,17,14,4,FALSE,5037,46.21428571,10,0,FALSE,0,5037,280291675
0,0,0,0,0,1,1,FALSE,6699,14,0,0,FALSE,0,6699,0
0,0,0,0,0,2,2,FALSE,6698,13.5,0,0,FALSE,0,6698,0
0,0,0,0,0,3,3,FALSE,5036,11.66666667,0,0,FALSE,0,5036,0
0,0,0,0,0,2,2,FALSE,5035,13,0,0,FALSE,0,5035,0
6.824401635,1.304724516,0.146532993,0,18,13,3,FALSE,5034,9.538461538,10,0,FALSE,0,5034,222459666
6.207472271,0.728094585,0.161096169,0.015151515,17,12,2,FALSE,2318,34.66666667,10,0,FALSE,0,2318,166009770
6.959486281,2.531562927,0.143688767,0,19,14,4,FALSE,2315,12.42857143,10,0,FALSE,0,2315,459989551
0,0,0,0,0,3,3,FALSE,2314,12.33333333,0,0,FALSE,0,2314,0
6.543490952,0.270353827,0.152823624,0,16,12,2,FALSE,2313,9.25,10,0,FALSE,0,2313,43017494
6.708615456,0,0.149062054,0,17,10,0,FALSE,2312,7.5,10,0,FALSE,0,2312,0
7.958785756,0.766575486,0.125647307,0,20,3,2,FALSE,5041,19.33333333,1,0,FALSE,0,5041,129735422
0,0,0,0,0,1,1,FALSE,5033,12,0,0,FALSE,0,5033,0
6.25709282,1.591913463,0.15981863,0.004761905,17,15,5,FALSE,5201,44.53333333,10,0,FALSE,0,5201,326748760
0,0,0,0,0,1,1,FALSE,5200,5,0,0,FALSE,0,5200,0
0,0,0,0,0,6,6,FALSE,5199,14.16666667,0,0,FALSE,0,5199,0
1,0.027444698,1,0,1,5,4,FALSE,2310,9.6,1,0,FALSE,0,2310,4859678
7.255048442,0.09189253,0.137835055,0,18,5,2,FALSE,2308,8.4,3,0,FALSE,0,2308,17338347
6.891456583,0,0.145107205,0,16,10,0,FALSE,2304,10.5,10,0,FALSE,0,2304,0
7.379451255,0.813144883,0.135511431,0,18,4,3,FALSE,5028,13.5,1,0,FALSE,0,5028,141351119
6.837361354,1.430122141,0.146255251,0,17,14,4,FALSE,2455,9.642857143,10,0,FALSE,0,2455,278976106
0,0,0,0,0,3,3,FALSE,5026,14.33333333,0,0,FALSE,0,5026,0
0,0,0,0,0,1,1,FALSE,5025,14,0,0,FALSE,0,5025,0
0,0,0,0,0,6,6,FALSE,5024,18.83333333,0,0,FALSE,0,5024,0
7.927962639,0.865576765,0.126135811,0,18,8,3,FALSE,2976,9.125,5,0,FALSE,0,2976,151632672
6.149678926,6.333943242,0.162610115,0,17,16,6,FALSE,2445,12.375,10,0,FALSE,0,2445,1129738912
6.278309596,0,0.159278542,0.017857143,17,8,0,FALSE,2296,19.25,8,0,FALSE,0,2296,0
0,0,0,0,0,1,1,FALSE,5020,11,0,0,FALSE,0,5020,0
6.859544658,2.16017036,0.145782271,0.010989011,17,14,4,FALSE,5019,11.64285714,10,0,FALSE,0,5019,409815592
0,0,0,0,0,4,4,FALSE,5018,12.25,0,0,FALSE,0,5018,0
0,0,0,0,0,1,1,FALSE,7391,16,0,0,FALSE,0,7391,0
0,0,0,0,0,5,5,FALSE,7390,13.2,0,0,FALSE,0,7390,0
0,0,0,0,0,1,1,FALSE,7389,16,0,0,FALSE,0,7389,0
6.965907764,3.634451327,0.143556308,0,17,11,1,FALSE,7388,9.363636364,10,0,FALSE,0,7388,644437050
0,0,0,0,0,3,3,FALSE,6980,14.33333333,0,0,FALSE,0,6980,0
1,0.533244392,1,0,1,13,8,FALSE,2490,10.07692308,5,0,FALSE,0,2490,98841167
0,0,0,0,0,4,4,FALSE,5017,13.75,0,0,FALSE,0,5017,0
0,0,0,0,0,1,1,FALSE,5023,12,0,0,FALSE,0,5023,0
0,0,0,0,0,1,1,FALSE,5022,12,0,0,FALSE,0,5022,0
0,0,0,0,0,5,5,FALSE,5021,12,0,0,FALSE,0,5021,0
6.203152364,2.841428028,0.161208357,0.008333333,16,16,6,FALSE,5011,12.5625,10,0,FALSE,0,5011,552487008
0,0,0,0,0,4,4,FALSE,2633,14.25,0,0,FALSE,0,2633,0
0,0,0,0,0,7,7,FALSE,5010,12.71428571,0,0,FALSE,0,5010,0
0,0,0,0,0,5,5,FALSE,5009,12.6,0,0,FALSE,0,5009,0
6.293987157,7.003728876,0.158881799,0.002380952,17,21,11,FALSE,5008,27.61904762,10,0,FALSE,0,5008,1340276305
1,0.005261636,1,0,1,5,4,FALSE,5007,13.8,1,0,FALSE,0,5007,763804
6.489784005,1.209182836,0.154088333,0.007575758,17,12,2,FALSE,2280,10.58333333,10,0,FALSE,0,2280,217469532
6.066783421,1.779071751,0.164831993,0.011111111,16,10,2,FALSE,2278,16.9,8,0,FALSE,0,2278,326516594
7.101926445,1.067356144,0.140806865,0.00952381,18,15,5,FALSE,2277,13.6,10,0,FALSE,0,2277,196606398
0,0,0,0.5,0,2,2,FALSE,2276,15,0,0,FALSE,0,2276,0
6.233741973,1.828014122,0.160417291,0,17,12,2,FALSE,5006,48.33333333,10,0,FALSE,0,5006,347654191
0,0,0,0,0,1,1,FALSE,5005,17,0,0,FALSE,0,5005,0
7.049036778,0.6168325,0.141863354,0,18,12,2,FALSE,5004,12.66666667,10,0,FALSE,0,5004,108163194
0,0,0,0,0,1,1,FALSE,5003,17,0,0,FALSE,0,5003,0
0,0,0,0.083333333,0,4,4,FALSE,5002,16.75,0,0,FALSE,0,5002,0
6.323642732,4.679113399,0.158136701,0.013071895,16,18,8,FALSE,2919,12.11111111,10,0,FALSE,0,2919,845591000
0,0,0,0,0,1,1,FALSE,5015,24,0,0,FALSE,0,5015,0
0,0,0,0,0,1,1,FALSE,5014,24,0,0,FALSE,0,5014,0
0,0,0,0,0,4,4,FALSE,5013,18,0,0,FALSE,0,5013,0
7.264681845,0.683109105,0.137652277,0.006410256,17,13,3,FALSE,4995,10.23076923,10,0,FALSE,0,4995,118720520
1,0.06480081,1,0,1,7,6,FALSE,2458,11,1,0,FALSE,0,2458,10748222
0,0,0,0,0,3,3,FALSE,4998,12,0,0,FALSE,0,4998,0
0,0,0,0,0,1,1,FALSE,4997,14,0,0,FALSE,0,4997,0
0,0,0,0,0,3,3,FALSE,4996,9.666666667,0,0,FALSE,0,4996,0
6.50040864,1.692837161,0.153836483,0,16,14,4,FALSE,2263,8.642857143,10,0,FALSE,0,2263,298659254
6.422717721,0,0.15569733,0,17,9,0,FALSE,2262,12.22222222,9,0,FALSE,0,2262,0
6.510566258,6.39561162,0.153596471,0,16,15,5,FALSE,4991,8.4,10,0,FALSE,0,4991,1170895100
5.984588441,7.796369165,0.167095868,0.002133713,16,38,4,FALSE,4990,10.86842105,34,0,FALSE,0,4990,1469830136
0,0,0,0,0,2,2,FALSE,4993,12.5,0,0,FALSE,0,4993,0
0,0,0,0,0,1,1,FALSE,4992,14,0,0,FALSE,0,4992,0
0,0,0,0,0,1,1,FALSE,2242,15,0,0,FALSE,0,2242,0
6.63339171,1.659362725,0.150752442,0,17,12,4,FALSE,7090,10.83333333,8,0,FALSE,0,7090,280073632
0,0,0,0,0,6,6,FALSE,6029,13,0,0,FALSE,0,6029,0
0,0,0,0.009090909,0,11,11,FALSE,5269,18.36363636,0,0,FALSE,0,5269,0
7.198482195,2.869633413,0.138918174,0,19,15,5,FALSE,4994,10.73333333,10,0,FALSE,0,4994,543792120
0,0,0,0,0,2,2,FALSE,4983,9,0,0,FALSE,0,4983,0
6.282428488,0.4003229,0.159174116,0,17,11,1,FALSE,4982,13.72727273,10,0,FALSE,0,4982,60917334
6.11640397,2.424704452,0.16349476,0.007575758,17,12,2,FALSE,4981,48.91666667,10,0,FALSE,0,4981,432680818
7.518739054,3.048388827,0.133001025,0,18,13,3,FALSE,2909,8.230769231,10,0,FALSE,0,2909,561449569
0,0,0,0,0,2,2,FALSE,4987,13,0,0,FALSE,0,4987,0
6.790776416,1.00903773,0.147258566,0.005494505,17,14,4,FALSE,4986,12.57142857,10,0,FALSE,0,4986,175532316
0,0,0,0,0,4,4,FALSE,4985,13,0,0,FALSE,0,4985,0
0,0,0,0,0,2,2,FALSE,4984,19,0,0,FALSE,0,4984,0
6.415061296,1.558626341,0.155883156,0,17,11,2,FALSE,2236,12.54545455,9,0,FALSE,0,2236,271120458
6.261879743,2.821512219,0.159696456,0,16,14,4,FALSE,2235,12.28571429,10,0,FALSE,0,2235,511902583
0,0,0,0,0,1,1,FALSE,2743,16,0,0,FALSE,0,2743,0
8.671103327,0.929156784,0.115325578,0,19,4,3,FALSE,2742,21,1,0,FALSE,0,2742,177440211
0,0,0,0,0,2,2,FALSE,2741,14,0,0,FALSE,0,2741,0
0,0,0,0,0,6,6,FALSE,2740,12.33333333,0,0,FALSE,0,2740,0
7.229889083,3.100826474,0.138314708,0,17,14,5,FALSE,2540,12.14285714,9,0,FALSE,0,2540,592672420
0,0,0,0.05,0,5,5,FALSE,4980,17.2,0,0,FALSE,0,4980,0
0,0,0,0,0,2,2,FALSE,4979,12,0,0,FALSE,0,4979,0
0,0,0,0,0,7,7,FALSE,3043,15.42857143,0,0,FALSE,0,3043,0
0,0,0,0,0,1,1,FALSE,4989,14,0,0,FALSE,0,4989,0
0,0,0,0,0,2,2,FALSE,4988,10,0,0,FALSE,0,4988,0
0,0,0,0,0,1,1,FALSE,2233,11,0,0,FALSE,0,2233,0
0,0,0,0,0,1,1,FALSE,2231,11,0,0,FALSE,0,2231,0
0,0,0,0,0,3,3,FALSE,2230,12,0,0,FALSE,0,2230,0
7.914302393,1.701025418,0.126353524,0,18,12,3,FALSE,2229,7,9,0,FALSE,0,2229,280993621
0,0,0,0,0,2,2,FALSE,2228,11,0,0,FALSE,0,2228,0
6.929013427,2.21958859,0.14432069,0,17,11,1,FALSE,2225,8.818181818,10,0,FALSE,0,2225,380088506
0,0,0,0,0,2,2,FALSE,4973,12,0,0,FALSE,0,4973,0
0,0,0,0,0,6,6,FALSE,2223,14.33333333,0,0,FALSE,0,2223,0
0,0,0,0,0,4,4,FALSE,2221,13.5,0,0,FALSE,0,2221,0
7.127612376,1.641073969,0.140299437,0,17,13,3,FALSE,2220,10.69230769,10,0,FALSE,0,2220,317926550
0,0,0,0,0,2,2,FALSE,4972,12.5,0,0,FALSE,0,4972,0
0,0,0,0,0,1,1,FALSE,4971,11,0,0,FALSE,0,4971,0
6.664331582,2.27192921,0.150052558,0,18,12,2,FALSE,4978,10.41666667,10,0,FALSE,0,4978,439278684
0,0,0,0,0,4,4,FALSE,4977,12.75,0,0,FALSE,0,4977,0
0,0,0,0,0,3,3,FALSE,4976,16,0,0,FALSE,0,4976,0
0,0,0,0,0,6,6,FALSE,4975,15.83333333,0,0,FALSE,0,4975,0
8.939768881,0,0.111859715,0,20,1,0,FALSE,2211,3,1,0,FALSE,0,2211,0
6.566841798,2.201294908,0.152280203,0,17,14,4,FALSE,4974,10.28571429,10,0,FALSE,0,4974,421233277
7.145709282,1.407213408,0.13994412,0,17,10,5,FALSE,3019,18.3,5,0,FALSE,0,3019,272522348
0,0,0,0,0,6,6,FALSE,2913,13.33333333,0,0,FALSE,0,2913,0
7.359369527,0.79171693,0.135881205,0,18,11,1,FALSE,4970,9.636363636,10,0,FALSE,0,4970,153837905
0,0,0,0,0,1,1,FALSE,4969,17,0,0,FALSE,0,4969,0
6.258260362,2.965307758,0.159788814,0,18,11,1,FALSE,4968,12.45454545,10,0,FALSE,0,4968,571025269
6.729830706,2.100740468,0.148592148,0,16,11,2,FALSE,4967,9.727272727,9,0,FALSE,0,4967,379690065
0,0,0,0,0,2,2,FALSE,4966,15,0,0,FALSE,0,4966,0
6.550496205,3.204225017,0.152660191,0,17,10,1,FALSE,4965,11.6,9,0,FALSE,0,4965,586710133
0,0,0,0,0,2,2,FALSE,2207,12.5,0,0,FALSE,0,2207,0
0,0,0,0,0,3,3,FALSE,2203,12,0,0,FALSE,0,2203,0
0,0,0,0,0,1,1,FALSE,2200,12,0,0,FALSE,0,2200,0
6.797664915,0.371928096,0.14710934,0,18,12,2,FALSE,2199,8.583333333,10,0,FALSE,0,2199,65652231
0,0,0,0,0,1,1,FALSE,2197,10,0,0,FALSE,0,2197,0
0,0,0,0,0,1,1,FALSE,2195,10,0,0,FALSE,0,2195,0
7.76774043,0,0.128737566,0,19,10,0,FALSE,2194,7.1,10,0,FALSE,0,2194,0
7.149211909,1.241200353,0.139875557,0,18,13,3,FALSE,4964,12.07692308,10,0,FALSE,0,4964,231002672
0,0,0,0,0,1,1,FALSE,4963,17,0,0,FALSE,0,4963,0
0,0,0,0,0,2,2,FALSE,4962,15,0,0,FALSE,0,4962,0
0,0,0,0,0,5,5,FALSE,2616,12.8,0,0,FALSE,0,2616,0
0,0,0,0,0,2,2,FALSE,2192,18,0,0,FALSE,0,2192,0
0,0,0,0,0,1,1,FALSE,2189,17,0,0,FALSE,0,2189,0
0,0,0,0,0,2,2,FALSE,2188,14.5,0,0,FALSE,0,2188,0
6.566374781,1.051076718,0.152291033,0,18,11,1,FALSE,8393,14.90909091,10,0,FALSE,0,8393,194265002
6.26316404,1.835376256,0.159663709,0,16,12,2,FALSE,8179,11.91666667,10,0,FALSE,0,8179,329086286
